Node,X,Y,Z,Thickness,Theta,Radius,Alpha
3233.0,12.441964100000002,7.046093940000003,34.533218399999996,0.12319664710938649,299.5236087290884,14.298598199718517,
3234.0,12.046898800000001,7.789811130000003,34.3807621,0.12462503965819396,302.8876691681941,14.346042246505249,
3235.0,11.614497200000002,8.415855410000004,34.3905392,0.12396875203200775,305.9270568138029,14.343052934812526,
3236.0,11.153789500000002,8.868978500000004,34.683397299999996,0.12301413702367976,308.4900997690482,14.250115783521641,
3237.0,10.034749000000001,10.304401400000003,34.2571259,0.12112442594014522,315.75957151791886,14.38321506845125,
3238.0,9.751083370000002,10.910428000000001,33.2983227,0.12034020213696586,318.21157399063225,14.632876205034833,
3239.0,4.796178340000001,14.111353900000001,31.693037,0.12438413049962775,341.2280886403911,14.90414826684606,
3240.0,5.583862300000001,13.835816400000002,31.5461826,0.11970501845084078,338.0219699379712,14.92009831200419,
3241.0,6.870148660000001,13.102044100000002,32.4773979,0.12432512138614774,332.32941530717244,14.794002237692297,
3242.0,6.967099190000001,12.842500700000002,33.3955421,0.12373801380924958,331.52002215471816,14.610622688742572,
3243.0,8.397326470000001,11.659756700000003,34.3052254,0.12020227411185384,324.2386646571148,14.368890637309397,
3244.0,9.412608150000002,10.926311500000004,34.125350999999995,0.12027313378478026,319.25633301599044,14.421562854991786,
3245.0,9.825039860000002,10.255216600000004,34.8269176,0.12137856016476976,316.22725236069374,14.202143351040522,
3246.0,10.470169100000001,9.686657910000003,34.641574899999995,0.1216497235503324,312.7739901596221,14.263792709092504,
3247.0,10.702632900000001,9.122114180000004,35.2192612,0.12294331186228823,310.44176176075797,14.0626924201989,
3248.0,11.582017900000002,8.185641290000003,34.883865400000005,0.12372859771152538,305.25092476603675,14.182660609507419,
3249.0,11.838533400000001,7.729939940000003,35.0097046,0.124785042044336,303.1424249078561,14.138700242204827,
3250.0,12.124203700000002,7.102873330000003,35.249084499999995,0.12384804662853766,300.36358317446076,14.051587985032834,
3251.0,12.369870200000001,6.339097020000002,35.6393414,0.12429369478225587,297.13344680262054,13.89956257562881,
3252.0,13.031372100000002,5.114873890000003,35.387151700000004,0.12198742251372383,291.4302371893433,13.999235469098384,
3253.0,13.271758100000001,4.127616410000003,35.6412067,0.12303769351986774,287.2760860233148,13.898804995143177,
3254.0,13.498904200000002,3.1110003000000033,35.7533703,0.12373239323579888,282.97796652426274,13.852751981731926,
3255.0,13.677768700000001,2.0861847400000033,35.7936573,0.12172929930735006,278.67213197693786,13.83595039670599,
3256.0,14.339770300000001,2.0280981100000033,33.9061241,0.12169287650936195,278.0500480818607,14.482478869328542,
3257.0,14.176325800000003,3.005100970000003,33.8731327,0.12298172966181484,281.96840299470034,14.491336895802288,
3258.0,13.965144200000001,3.9383869200000032,33.803136800000004,0.12353767191722206,285.74927378696464,14.509863681593318,
3259.0,13.716431600000002,4.8107023200000025,33.7035999,0.12166219426953659,289.3270695017281,14.535589174475591,
3260.0,13.418513300000003,5.633911130000003,33.6335316,0.12208128975250626,292.77563809596376,14.553262651481793,
3261.0,13.057765000000002,6.391567230000002,33.6935959,0.12459827043693086,296.08100929507503,14.538134627621075,
3262.0,12.651331900000002,7.182156560000003,33.6551914,0.1234447151976879,299.5835618126971,14.547837354614215,
3263.0,12.192285500000002,7.9617342900000025,33.5998573,0.12458873129216866,303.14510283449397,14.561628982297007,
3264.0,10.979325300000001,9.468644140000004,33.846971499999995,0.12207453666845053,310.7747056110261,14.498303552249709,
3265.0,10.339686400000001,10.277804400000004,33.5295353,0.12077667148286664,314.8280311209842,14.57883322268982,
3266.0,9.916885380000002,10.945880900000002,32.6159267,0.12019313389931158,317.82366017915245,14.77013623217615,
3267.0,4.587625980000001,14.257023800000002,30.8312378,0.12257894725603669,342.1628599515895,14.976950282555439,
3268.0,2.727487800000001,14.711824400000001,31.0597267,0.12326692553740805,349.496941494084,14.962518734343634,
3269.0,14.734911000000002,2.004951000000003,31.9653397,0.12156470788770227,277.74854018510695,14.870690323260789,
3270.0,14.570707300000002,2.9821236100000026,31.9497223,0.12293834260272699,281.5667420137271,14.872745961912777,
3271.0,14.346088400000001,3.935860400000003,31.9232121,0.12373352230346388,285.34166270178537,14.876197412944705,
3272.0,14.062659300000002,4.864635940000003,31.8912754,0.12133123883534591,289.0818205331361,14.880291308190719,
3273.0,13.720751800000002,5.768707280000003,31.8609142,0.1220053381762212,292.80367043190734,14.884119511732237,
3274.0,13.324605900000002,6.638920780000003,31.8383675,0.12275429588877612,296.4845601028303,14.886920148688603,
3275.0,12.873786000000003,7.480032440000002,31.8206444,0.12434681364335501,300.1577948433635,14.889098403773428,
3276.0,12.363881100000002,8.298587800000004,31.8077259,0.12459908115442828,303.8693549175278,14.890672091253846,
3277.0,11.795772600000001,9.089340210000003,31.8010101,0.12217818269774885,307.6163771356342,14.891486046866971,
3278.0,11.193607300000002,9.823199270000002,31.7910614,0.12054416371090335,311.2692905335567,14.892685731080942,
3279.0,10.561552000000002,10.502555800000001,31.7748051,0.12005803346204003,314.8395268168599,14.894631884703218,
3280.0,3.673524140000001,14.513714800000002,30.9259129,0.12285595463758123,345.7963281373492,14.9713959570543,
3281.0,5.473636150000001,13.944642100000001,30.7656841,0.11926824144153636,338.5686963078128,14.980445120211858,
3282.0,6.317071440000001,13.582960100000001,30.7731752,0.12380590290580074,335.05812152410726,14.980059968379825,
3283.0,7.048398490000001,13.132682800000001,31.689003,0.12424600997626026,331.7772478460585,14.904605959207716,
3284.0,7.809395790000001,12.665746700000001,31.8953056,0.12172687937274465,328.34301150261683,14.879778293826513,
3285.0,8.542521480000001,12.123438800000002,32.246677399999996,0.1205399077790076,324.83038121511316,14.830793693312806,
3286.0,9.249647140000002,11.486640900000001,32.7388172,0.11988190787571423,321.15715509301936,14.747843617968801,
3287.0,10.518717800000001,10.350817700000002,32.6864777,0.1205642423394977,314.5390525311382,14.757467642338579,
3288.0,11.136976200000001,9.659940720000003,32.7664642,0.1212773506422387,310.9375691118155,14.742682713579663,
3289.0,11.734259600000001,8.931663510000003,32.744548800000004,0.12296366541439979,307.2769844383791,14.74677800117903,
3290.0,12.786855700000002,7.346507070000003,32.7432003,0.12372117297354238,299.87891206386695,14.747028338691921,
3291.0,13.216309500000001,6.537109850000003,32.755968100000004,0.12387123234805307,296.3181248075553,14.74464791003018,
3292.0,13.593527800000002,5.707472320000003,32.7641945,0.12204486233725682,292.7759226696221,14.743108163916425,
3293.0,13.920624700000001,4.8315796900000025,32.8057175,0.12160201668435525,289.1408991891932,14.73526227588334,
3294.0,14.191311800000001,3.926795960000003,32.8612823,0.12380152282504872,285.46699142247826,14.724573240548997,
3295.0,14.408999400000003,2.986626390000003,32.9087448,0.12286155843065971,281.71016497879594,14.715271010166441,
3296.0,14.571327200000002,2.013737200000003,32.936201100000005,0.12150636626512672,277.86835761465375,14.70981692204644,
3297.0,14.833034500000002,2.003058670000003,30.984294900000002,0.1215687946335034,277.69072015760037,14.96767037697091,
3298.0,14.667404200000002,2.9858791800000026,30.9755936,0.12281478073483557,281.50660948292466,14.968240392368608,
3299.0,14.438286800000002,3.951043610000003,30.9618368,0.12371388355882992,285.30433915569125,14.969130613605325,
3300.0,14.146961200000002,4.895920750000003,30.9452286,0.12127178848671465,289.0894980720942,14.970188749130255,
3301.0,13.794579500000001,5.817934040000003,30.9280224,0.1221744862721345,292.8678323523532,14.971265146126129,
3302.0,13.383585000000002,6.711637020000003,30.913003,0.12325935816421499,296.6329751451652,14.972188181440266,
3303.0,12.914987600000002,7.575608250000003,30.901803,0.12440440727164757,300.39481826714365,14.97286696212926,
3304.0,12.388613700000002,8.409669880000001,30.894261399999998,0.12435897515031087,304.1695437626418,14.973319501647154,
3305.0,11.807378800000002,9.208537100000001,30.8880558,0.12156591871873218,307.95055488901926,14.973688578595654,
3306.0,11.181383100000001,9.959691050000002,30.883874900000002,0.12018208680053516,311.69269231418735,14.973936484452436,
3307.0,10.512883200000001,10.662153200000002,30.893185600000002,0.11967788194568814,315.40389065609855,14.973383853929363,
3308.0,-10.431961099999999,-10.726362199999999,31.057991,0.1244431218487661,135.79717337849868,14.962642094145739,
3309.0,-11.775981899999998,-9.248268129999998,30.8920736,0.55,128.14432143865778,14.973450274185346,
3310.0,-12.355196999999999,-8.459360119999998,30.887878399999998,0.55,124.39867451006455,14.973699160483202,
3311.0,-12.881432499999999,-7.632043839999999,30.905871400000002,0.55,120.64606680891598,14.97262156162835,
3312.0,-13.353753999999999,-6.768298629999999,30.9313412,0.55,116.87799488146834,14.971059155496508,
3313.0,-13.770208399999998,-5.870813369999999,30.9565067,0.55,113.09057087866665,14.969471901333101,
3314.0,-14.127985999999998,-4.944286349999999,30.976747500000002,0.1152779267441436,109.28820813531308,14.968164748124343,
3315.0,-14.424675899999999,-3.993540289999999,30.9901323,0.11599104700364028,105.47500301167736,14.967285621243889,
3316.0,-14.658255599999999,-3.0235569499999992,30.9968185,0.118696994347116,101.65493436868394,14.966841813316014,
3317.0,-14.827133199999999,-2.039217469999999,30.9988623,0.12076200987580009,97.83092216488777,14.966705944211485,
3318.0,-14.930121399999999,-1.045560599999999,30.9991436,0.12138551276585022,94.00589946208319,14.966687074533572,
3319.0,-14.966565099999999,-0.04773385449999902,30.9998274,0.12068926535871868,90.18273659394626,14.96664122017373,
3320.0,-14.936391799999999,0.949075341000001,31.0017281,0.12052719308472817,86.36424876425554,14.96651408999442,
3321.0,-14.840007799999999,1.9403460000000008,31.0045986,0.12111714416507677,82.55077738586897,14.966321328361783,
3322.0,-14.678042399999999,2.922350170000001,31.0074482,0.12194420086829694,78.73983947661253,14.966130402087801,
3323.0,-14.451133699999998,3.8919580000000007,31.008667,0.12239617900026001,74.92682378122515,14.966048319080077,
3324.0,-14.159917799999999,4.846050740000001,31.0062351,0.12255686208043029,71.10714507421403,14.966211273312005,
3325.0,-13.805180499999999,5.781007290000001,30.9984732,0.12436696962231637,67.27819126542079,14.966731571208637,
3326.0,-13.387621899999997,6.693523410000001,30.9840403,0.1225352471547051,63.43593331263065,14.967687723144733,
3327.0,-12.909074799999999,7.578248500000001,30.9622526,0.12158492969227236,59.58501414138169,14.969103597735813,
3328.0,-12.373563799999998,8.427535060000002,30.9335814,0.12127988840192029,55.74153662334402,14.970919420670182,
3329.0,-11.788210899999997,9.231782910000002,30.9012566,0.12155870729092266,51.934193799248646,14.972899916858019,
3330.0,-11.161476099999998,9.982457160000001,30.878639200000002,0.12200171785048883,48.19159749310586,14.974244544620822,
3331.0,-10.497483299999999,10.676737800000001,30.9000645,0.12257505566693783,44.51496298660675,14.97297183874089,
3332.0,14.836621300000001,-1.9598107299999972,31.0167675,0.11971012219669772,262.47520420274844,14.965499981525403,
3333.0,14.671835900000001,-2.9277887299999974,31.0794773,0.12009336317804291,258.71477144370823,14.961106761334332,
3334.0,14.431713100000001,-3.907942059999997,31.2056675,0.1208976621090008,254.8483247598483,14.951466621874546,
3335.0,14.065754900000002,-4.999534609999998,31.4694176,0.12262615721297643,250.43274243986352,14.927853403067097,
3336.0,13.693853400000002,-6.016974929999997,31.1288967,0.12362156929269123,246.279678989119,14.957459953111695,
3337.0,13.280447000000002,-6.908227919999997,30.9518957,0.12078105353437081,242.51743389107298,14.969765713413038,
3338.0,12.811015100000002,-7.754664899999997,30.8620138,0.11925223096878482,238.81296505602126,14.97521070314939,
3339.0,12.280699700000001,-8.573815349999999,30.8210382,0.1186566026623313,235.0790400095594,14.977512970365797,
3340.0,11.692028000000002,-9.361657139999998,30.809851600000002,0.11920649896097701,231.31619152822603,14.978122150646824,
3341.0,11.048538200000001,-10.112315199999998,30.8190708,0.11958596899189239,227.53329420250463,14.977620473927434,
3342.0,10.355965600000001,-10.818880999999998,30.840117499999998,0.12087062890274838,223.74762377152828,14.976455174724903,
3343.0,14.743224100000003,-1.883174899999997,32.022623100000004,0.1196151511833488,262.720937184957,14.863007924602977,
3344.0,14.586158800000002,-2.7904422299999974,32.1112576,0.12010441226738233,259.16974374332744,14.850676630301558,
3345.0,14.367002500000002,-3.665931699999997,32.2693996,0.12101566301386882,255.68566360867294,14.827333410430589,
3346.0,14.086885500000001,-4.4753394099999975,32.555583999999996,0.12198297380439063,252.3751843781624,14.780697071681342,
3347.0,13.645376200000001,-5.698482989999997,32.5161495,0.12334413596540125,247.33396303435384,14.787460905336175,
3348.0,13.117629100000002,-6.687853809999997,32.8636398,0.12073717392059005,242.9858264217226,14.724115653888974,
3349.0,12.648708300000001,-7.880403519999997,31.7056999,0.1191296593970694,238.07625107404036,14.90270382502844,
3350.0,12.144053500000002,-8.651288989999996,31.6362019,0.11851001210496573,234.53434997451097,14.91049417689962,
3351.0,11.574239700000001,-9.403397559999998,31.6165028,0.1192028469324964,230.9081455379126,14.91264263316432,
3352.0,10.944264400000002,-10.125667599999998,31.6413231,0.11973083538873851,227.22490345799739,14.909931844337757,
3353.0,10.259995500000002,-10.809797299999998,31.6972866,0.12099190600225351,223.5052451138006,14.90366482872946,
3354.0,9.536187170000002,-11.444078399999999,31.7590332,0.12195526056216667,219.80396124136263,14.896502816655296,
3355.0,8.774911880000001,-12.031302499999999,31.802412,0.12292117970181471,216.10477265080837,14.89131687757236,
3356.0,7.185274600000002,-13.135526699999998,30.9109211,0.12499224506265265,208.67913438917597,14.972315544491375,
3357.0,6.307883740000003,-13.578077299999999,30.9200115,0.12471629169915023,204.91787697348866,14.971759430412034,
3358.0,5.406322000000003,-13.960942299999997,30.929388,0.12427711843264723,201.16870572839733,14.97117989577352,
3359.0,4.482810020000002,-14.283321399999998,30.944006,0.12250349484646007,197.4244272367734,14.970265725467613,
3360.0,14.584835100000001,-1.793119069999997,33.0112,0.11961357972076708,262.99099639297356,14.694648375969726,
3361.0,14.435542100000001,-2.6411931499999968,33.1047096,0.12004806550655045,259.63158351670114,14.675175534775702,
3362.0,14.232570600000003,-3.443740129999997,33.2518597,0.12074993208332213,256.3980264890506,14.643271901011632,
3363.0,13.715846100000002,-5.1764974599999976,33.1748123,0.12269809805664311,249.32299194511276,14.660169173385132,
3364.0,13.255295800000003,-6.2153677899999975,33.2659359,0.12188769994319933,244.87826256906362,14.640138780437404,
3365.0,12.907480200000002,-6.781031129999997,33.5234299,0.12056148702891935,242.2845083154124,14.580309609175696,
3366.0,12.438548100000002,-7.995162959999997,32.5218811,0.1190084050011502,237.26818486152732,14.78648401726961,
3367.0,11.429548300000002,-9.412194249999997,32.4033375,0.11893498357323812,230.5286601474495,14.806214065106785,
3368.0,10.828301400000003,-10.087134399999998,32.4490051,0.11972951644044623,227.02950488571977,14.798729391839872,
3369.0,10.156984300000001,-10.736514999999999,32.5618191,0.12100475294226709,223.41117319814987,14.779617194490239,
3370.0,3.5385570500000028,-14.544247599999998,30.9713287,0.12120380283988268,193.67416018438257,14.96851777051457,
3371.0,2.5763123000000028,-14.741876599999998,31.0196571,0.1209612110870262,189.9129853515236,14.965303563802467,
3372.0,14.087432900000001,-1.6710314799999968,34.8735924,0.12000743299866745,263.23526447756086,14.186194412849185,
3373.0,13.966262800000003,-2.446824549999997,34.8945427,0.1200719825366359,260.0628937176184,14.178979052708506,
3374.0,13.532241800000001,-3.937949659999997,35.135269199999996,0.1216462043429854,253.77474143526257,14.093580654268147,
3375.0,13.486451100000002,-4.878148079999997,34.3953743,0.12237485248603638,250.11457181970127,14.341572157999238,
3376.0,12.804558800000002,-5.752473349999997,35.286994899999996,0.1228354470938559,245.80790589251438,14.037367121548032,
3377.0,12.448823900000002,-6.592591759999998,35.1540775,0.12050880243569598,242.0954032473708,14.086712980934593,
3378.0,12.213398900000001,-7.518258089999997,34.394165,0.11931192895706519,238.38460324348947,14.341942595003358,
3379.0,11.532921800000002,-8.771647449999996,33.8794231,0.11827612215860635,232.74430308346786,14.489654386216626,
3380.0,10.625885000000002,-9.830564499999996,33.9307232,0.1190598016403936,227.2264650103723,14.475822271010557,
3381.0,10.112151100000002,-10.317304599999996,34.0370293,0.12002910016997845,224.42465258091642,14.446535019803619,
3382.0,1.5986360300000029,-14.873890899999997,31.1007843,0.12209432807303128,186.1345633312299,14.959554393815242,
3383.0,4.517109870000002,-14.175705899999999,31.9092083,0.1221804025820434,197.67455742551718,14.878001187691384,
3384.0,5.408719060000003,-13.863189699999998,31.8861961,0.12354823837847817,201.31322719163882,14.880936480214991,
3385.0,6.2834873200000025,-13.491621999999998,31.8692017,0.12484031881778815,204.97292737963343,14.883080228618159,
3386.0,7.140101430000002,-13.060849199999998,31.8528843,0.12469794660482747,208.66453308400168,14.885121103163007,
3387.0,8.674884800000001,-11.921572699999999,32.760885200000004,0.12310305483604891,216.04198792956302,14.743728223711136,
3388.0,9.428572650000001,-11.348583199999998,32.70401,0.12189191209603428,219.7203093826566,14.754264565326537,
3389.0,10.104182200000002,-10.564341499999998,33.3615761,0.12071092288897892,223.7245905281481,14.61847492932895,
3390.0,10.723935100000002,-9.985479349999997,33.2073994,0.11937311063534525,227.04218613575188,14.65307414429779,
3391.0,11.764473900000002,-8.743442539999997,33.185806299999996,0.11819027559148694,233.3800001851913,14.657784061517036,
3392.0,12.741123200000002,-6.645460129999997,34.301353500000005,0.120703647111902,242.45454965845562,14.370050825832102,
3393.0,13.235678700000001,-5.741037849999997,34.1057625,0.12323957511346462,246.5509844953169,14.427151702424368,
3394.0,13.754431700000001,-4.7546806299999975,33.6343651,0.12229057528603185,250.9305747772927,14.553053950400312,
3395.0,14.030438400000001,-3.308723929999997,34.1471863,0.12082652148167286,256.7306781123637,14.415299363563324,
3396.0,14.225068100000001,-2.524570229999997,34.0341015,0.11997433730695885,259.93631196206144,14.44735329725967,
3397.0,14.364983600000002,-1.7144952999999972,33.963298800000004,0.11984931269756922,263.19380728468946,14.466936370980246,
3398.0,13.749775900000001,-1.679739949999997,35.7551842,0.1202037798824779,263.0349794588357,13.85199854172122,
3399.0,13.654907200000002,-2.4422757599999967,35.707782699999996,0.12030742008699906,259.8594726231299,13.871596935050249,
3400.0,13.546711900000002,-3.107009169999997,35.642082200000004,0.12072639237336993,257.08232716269043,13.898449887813596,
3401.0,13.071333900000003,-4.818432329999998,35.5608406,0.1225931394201493,249.76480665483462,13.931154296901548,
3402.0,12.324585900000002,-5.941904069999997,36.148037,0.12216383449303017,244.26044963106895,13.682165091225928,
3403.0,12.011881800000001,-6.7522277799999975,35.9263916,0.1202490549106047,240.65839411690794,13.779618440659922,
3404.0,12.121532400000001,-7.238180159999997,35.0672665,0.11954898514669322,239.15713498404517,14.118172677541075,
3405.0,11.583803200000002,-8.088820459999997,35.0385017,0.1182609737387017,235.07389950642562,14.12846463740646,
3406.0,10.981970800000001,-9.234818459999996,34.3720074,0.11876464426040897,229.93927856578208,14.348712647523797,
3407.0,10.024068800000002,-10.119971299999996,34.7015133,0.11975316654452324,224.72722616944205,14.244148778356575,
3408.0,3.6079654700000026,-14.428112999999998,31.9524727,0.12100596537796074,194.03974629798694,14.872385806368838,
3409.0,12.961360000000003,-0.9273671509999969,37.4928722,0.12097684003001878,265.90754110594946,12.994493560056657,
3410.0,12.391831400000001,-1.954842089999997,38.2232056,0.12119535646927927,261.03532621874797,12.545074453460273,
3411.0,12.289247500000002,-2.9628210099999968,38.0744095,0.1216623239930373,256.4452023922192,12.641357223556088,
3412.0,12.122610100000001,-3.967643739999997,37.893043500000005,0.12264050414420771,251.87709779422536,12.755386018626924,
3413.0,11.833564800000001,-4.896693709999997,37.8095551,0.12325274308179422,247.52037458688883,12.806672681276453,
3414.0,11.813205700000001,-5.896952629999998,37.118576000000004,0.12211343792637873,243.47240504220952,13.203252600438136,
3415.0,11.366949100000001,-6.593763829999998,37.232894900000005,0.12009350252069052,239.88274660932396,13.140976116248254,
3416.0,10.650855100000001,-8.147018429999996,36.7220078,0.118300944076511,232.58701719373312,13.409497517056916,
3417.0,10.192912100000001,-9.015458109999997,36.3107891,0.11835838438774995,228.5077851134319,13.607863241945488,
3418.0,10.118400600000001,-9.434420589999997,35.7973862,0.11873537279529041,227.00345485624706,13.834389128945892,
3419.0,10.013099700000001,-9.862296099999996,35.2414646,0.11952661415871296,225.4347206013032,14.054431684213178,
3420.0,9.384669300000002,-10.324475299999996,35.5075588,0.12071981051209077,222.26999001042913,13.95230475909527,
3421.0,2.6869723800000025,-14.617325799999998,32.028287899999995,0.12099649961832307,190.4158916617792,14.862235165486666,
3422.0,4.536090850000003,-14.003209099999998,32.886869399999995,0.121831602518358,197.9488105618062,14.719578298911165,
3423.0,5.389588360000003,-13.702139899999999,32.8642082,0.12355344490773401,201.47165802251322,14.724004228789786,
3424.0,6.150587080000003,-13.132236499999998,33.835968,0.12451342130134038,205.09641482083094,14.501219152905563,
3425.0,6.959393980000002,-12.731538799999997,33.8045692,0.12425363086528018,208.66217650221895,14.509488095200522,
3426.0,7.591876510000002,-12.039380099999999,34.734632500000004,0.1238042376926641,212.23499772898268,14.233174703324828,
3427.0,8.946897510000001,-11.067844399999997,34.7387581,0.12205195144790847,218.95098509393262,14.231800824809751,
3428.0,10.535066600000002,-9.579651829999996,34.7162094,0.11870339763866782,227.7194078218365,14.239289218583133,
3429.0,10.886823700000003,-8.866528509999997,35.2784214,0.11830998755237343,230.83968172858812,14.040593224416284,
3430.0,10.847630500000001,-8.440982819999997,36.0065575,0.11837096792744717,232.11206232427122,13.744863710930908,
3431.0,11.575975400000003,-7.620826239999998,35.7375793,0.11860794733518347,236.64184127502432,13.859300092056515,
3432.0,11.646521600000002,-6.769748209999998,36.5976543,0.11992114385309627,239.8319412640739,13.471115625888777,
3433.0,11.940852200000002,-6.189452649999997,36.6412888,0.12140668815648124,242.60036774319937,13.449657072536715,
3434.0,12.394805900000001,-5.090287209999997,36.7422371,0.12299397440769097,247.67307071467974,13.399337191777972,
3435.0,13.242835000000001,-3.274275779999997,36.2375031,0.12119216589891202,256.11220904457645,13.641611368189597,
3436.0,12.815559400000001,-2.8395438199999967,37.2593689,0.12101822244436762,257.50680683793365,13.126369332021271,
3437.0,13.351537700000002,-1.7578375299999969,36.6065445,0.12053368369436954,262.49968681833457,13.466757283637284,
3438.0,13.417616800000001,-0.8834815029999968,36.647331199999996,0.1208934430617475,266.23280370591596,13.446671713021978,
3439.0,11.822336200000002,-1.9968794599999968,39.0135918,0.12143595832366294,260.4128115242979,11.989794026737924,
3440.0,11.702662500000002,-2.994752169999997,38.8926468,0.12188797554984061,255.6458531194243,12.079770285424553,
3441.0,11.514682800000001,-3.957024809999997,38.7609386,0.12307190234442743,251.03469834915484,12.17562997678442,
3442.0,11.251017600000003,-4.863065719999997,38.646686599999995,0.1229571420022557,246.62438627869886,12.257030848967824,
3443.0,11.447766300000001,-5.720699309999997,37.8244648,0.122302153492444,243.44769827171095,12.797568278968086,
3444.0,11.158676100000001,-6.3530316399999975,37.7538986,0.12063053964963948,240.3455999128976,12.84044638334479,
3445.0,10.336488700000002,-7.8922014199999975,37.4746342,0.11838520216347304,232.63724253364808,13.004992960362483,
3446.0,10.095819500000001,-8.741267199999996,36.831155800000005,0.11846019445896931,229.11299124331376,13.354224935891114,
3447.0,9.699057580000002,-9.261134149999997,36.720094700000004,0.11891535205581116,226.3231250121252,13.410455759758937,
3448.0,9.340487480000002,-9.904058459999996,36.298007999999996,0.1203391060944784,223.32258901740184,13.613782734535405,
3449.0,8.592599870000003,-10.528567299999997,36.3495274,0.12217894924174327,219.2186555706468,13.589830827370637,
3450.0,8.112864490000002,-11.306905699999996,35.597795500000004,0.12311841295931689,215.65997365388932,13.916346026949581,
3451.0,7.440693860000002,-11.733680699999999,35.6530342,0.12364094857363257,212.38006189192384,13.893998268597638,
3452.0,6.823659420000003,-12.469602599999998,34.7902699,0.12403434670121098,208.68851431976205,14.214545961165326,
3453.0,5.336566930000003,-13.478752099999998,33.8528309,0.12288952249658362,201.5998215896227,14.496748075745263,
3454.0,3.6698589300000033,-14.245363199999998,32.9328747,0.12086907814078494,194.44629393633386,14.710480524646874,
3455.0,1.7660173200000029,-14.739440899999998,32.1517582,0.12125392866260098,186.8323668878338,14.844862249921107,
3456.0,11.200779900000002,-2.0049889099999967,39.7735634,0.12145607082156859,259.8512891984208,11.378815882923277,
3457.0,11.077777900000001,-2.987376929999997,39.6622162,0.12195400590119473,254.90789223267754,11.47351664153692,
3458.0,10.893618600000002,-3.932502989999997,39.532287600000004,0.12345026686870893,250.15085189031944,11.581688390240213,
3459.0,10.649696400000002,-4.837923049999997,39.3903389,0.1230362820858659,245.56874534151632,11.697073687461076,
3460.0,10.921086300000002,-5.746237279999997,38.527051900000004,0.12192448941155137,242.24845579660618,12.340557882450433,
3461.0,9.958852770000002,-6.621375079999997,39.0542049,0.1192020662461504,236.38112850159854,11.959153667571199,
3462.0,9.946023940000002,-7.640367979999997,38.2280846,0.11854344414238585,232.4691374869097,12.541874464563197,
3463.0,9.783392910000002,-8.573894499999996,37.4681702,0.11823147111886646,228.76957315626484,13.008706458697901,
3464.0,9.299567220000002,-9.214305879999996,37.322200800000005,0.11932311699910927,225.26386053184984,13.091424037494969,
3465.0,7.947812560000004,-10.999757799999996,36.3904324,0.12332205095256675,215.84977977579598,13.570644647457046,
3466.0,0.5884673600000028,-14.937354999999998,31.2365742,0.12477387146745836,182.25603993057553,14.948942043830739,
3467.0,9.825170520000002,-1.981983179999997,41.1596489,0.12102903790976084,258.5950615825078,10.023085007764825,
3468.0,9.716730120000001,-2.941900729999997,41.0422096,0.12185914093651808,253.15544388118275,10.152321120319716,
3469.0,9.563774110000002,-3.864754439999997,40.8902664,0.12282265708608521,247.99619470580228,10.315139461423003,
3470.0,9.373534200000002,-4.739748479999998,40.7084846,0.12205074148007587,243.17645582350522,10.503730720664537,
3471.0,9.742299080000002,-5.656224729999997,39.9042778,0.12042135728824588,239.86122748546097,11.265223901921898,
3472.0,8.835110660000002,-6.324051859999997,40.3415279,0.11871429387186293,234.4054287753738,10.865211102524198,
3473.0,8.395209310000002,-6.982632639999998,40.2841282,0.1171734131935261,230.24834292484977,10.919555757626043,
3474.0,8.859988210000001,-8.264382359999997,38.8431091,0.1182257920462488,226.99201193000206,12.116080507887778,
3475.0,8.247518540000002,-9.070958139999997,38.642694500000005,0.12139977324421201,222.27781434238943,12.25984680349946,
3476.0,8.405705450000001,-9.805741309999997,37.6283379,0.12201770523859289,220.6039364419592,12.915434439104251,
3477.0,7.554663180000004,-10.768812199999996,37.2083111,0.12373724593607555,215.05087729676805,13.154476498976177,
3478.0,2.798384900000003,-14.423398999999998,33.0223503,0.12062539980720155,190.97994156291026,14.692358447905802,
3479.0,3.709630490000003,-14.004044499999997,33.8891335,0.12075047786881732,194.83671694796038,14.487050104500842,
3480.0,4.525423050000002,-13.769597099999999,33.8624802,0.12137353380466481,198.1932776158614,14.494180145072011,
3481.0,5.233883380000003,-13.192882499999998,34.8532791,0.1223258030828158,201.63922910565697,14.193156234405597,
3482.0,5.886110780000003,-12.502858199999999,35.8337173,0.12412924597619192,205.21017526168788,13.819108628407964,
3483.0,6.5876722300000035,-11.694834699999998,36.695775999999995,0.12380346433331779,209.39245643429794,13.422614651037152,
3484.0,7.359038830000004,-11.349598899999997,36.483144800000005,0.12358120590807734,212.95922920670512,13.526597787039021,
3485.0,8.362361910000002,-10.260050799999997,37.0570717,0.12242123805706737,219.18144508528263,13.23622828196913,
3486.0,8.896446230000002,-9.786926269999997,37.0759678,0.1211708031762626,222.2712545787894,13.226136296655094,
3487.0,8.824300770000002,-9.147356989999997,37.966026299999996,0.12013692338957863,223.97016931399202,12.709934066781168,
3488.0,9.365501400000001,-8.416902539999997,38.1512642,0.11820345826803674,228.05353789409776,12.591936500842927,
3489.0,9.447141650000002,-7.456075189999997,38.953125,0.11845137020327687,231.71803698250395,12.035013194595935,
3490.0,9.382540700000002,-6.479700089999997,39.745840099999995,0.1189861453829445,235.37055583937706,11.402569151007263,
