Node,X,Y,Z,Magnitude,Theta,Radius,Alpha
147.0,-4.507501560383157,18.18309376603787,35.82633788187005,1.4999999999999998,164.14630305729557,15.000000352030682,1.5201254772204043
148.0,-5.557596588485144,18.200137942706416,35.49025436327868,1.5,160.3165037365993,14.99999885741093,1.5201254758022387
149.0,-5.984426499999999,18.290361880000003,33.7111893,0.0,156.48670979686742,14.999999595094925,1.520125474784606
150.0,-6.8897590999999965,18.312162760000003,33.2813148,0.0,152.65694204632985,15.000001628105606,1.5201254781278162
151.0,-7.764326099999999,18.336977840000003,32.7919998,0.0,148.82714005217292,14.999998854400737,1.5201254730190719
152.0,-8.604215599999996,18.364696150000004,32.2454414,0.0,144.99734469250006,14.999999344467238,1.520125473099292
153.0,-9.405670199999996,18.395193700000004,31.6440811,0.0,141.16757791272914,14.999999122406596,1.5201254732435159
154.0,-10.165122999999998,18.428334710000005,30.9905968,0.0,137.33778287938102,14.999999404471573,1.5201254743486772
155.0,-10.879177099999996,18.463971020000002,30.287910500000002,0.0,133.50798299426245,15.000000361594303,1.5201254773741992
156.0,-11.544635799999995,18.501942990000003,29.539167400000004,0.0,129.67821733059864,15.000000797637746,1.520125477963614
157.0,-12.158538799999995,18.54208171,28.747697800000005,0.0,125.8484159212185,15.000000428853932,1.5201254753640534
158.0,-12.718135799999995,18.58420753,27.917047500000002,0.0,122.01863120978254,14.99999974664424,1.520125475460961
159.0,-13.220930099999997,18.62813222,27.050926200000003,0.0,118.18885734875099,15.000000082398444,1.5201254749887876
160.0,-13.664678599999995,18.67366004,26.153194400000004,0.0,114.35906386262224,14.999999903025921,1.5201254755067235
161.0,-14.047397599999996,18.72058749,25.227865200000004,0.0,110.52926605591031,14.9999998135407,1.5201254779685003
162.0,-14.367374399999996,18.76870441,24.279079400000004,0.0,106.69949724241923,14.999999117807834,1.520125475932574
163.0,-14.623186099999998,18.81779671,23.311060000000005,0.0,102.86969716431378,14.999999107668328,1.5201254721107134
164.0,-14.813686399999998,18.86764491,22.328140300000005,0.0,99.0399064296048,14.9999992205559,1.5201254787755996
165.0,-14.938024499999997,18.91802573,21.334713000000004,0.0,95.21013544830618,14.999999240747385,1.5201254736617724
166.0,-14.995647399999996,18.96871519,20.335203200000002,0.0,91.38033853084312,15.000000175018311,1.5201254764091696
167.0,-14.986293799999995,19.019486308,19.334081600000005,0.0,87.55054161256277,14.99999914458999,1.5201254751462194
168.0,-14.910009399999996,19.070112109,18.335826900000004,0.0,83.72077303275864,14.999999268218168,1.5201254778645557
169.0,-14.767133699999995,19.12036705,17.344883000000003,0.0,79.89097771695447,15.00000041100138,1.5201254752482072
170.0,-14.558303799999997,19.170026124,16.365690200000003,0.0,76.06120977735912,14.999999475057386,1.5201254772761543
171.0,-14.284450499999995,19.218868554,15.402599300000002,0.0,72.23138308300838,15.000000143648041,1.520125476448297
172.0,-13.946802099999998,19.266674757,14.459941900000002,0.0,68.40161438727671,14.999999172917668,1.5201254784676967
173.0,-13.546865499999997,19.313232005,13.541910200000002,0.0,64.57183767151076,15.000000255963906,1.520125474808444
174.0,-13.086418199999999,19.358332872,12.652597400000001,0.0,60.74201526361355,14.999999580932627,1.5201254766845087
175.0,-12.567531599999997,19.401774704,11.795996700000002,0.0,56.912245880164335,15.000000423144837,1.5201254733403637
176.0,-11.992515599999999,19.443364203,10.975922600000002,0.0,53.08247786227844,15.000000728243519,1.5201254773598118
177.0,-12.500320611394768,19.532505999123735,9.218196438510622,1.4999999999999998,49.25265290413387,14.999999585599653,1.520125478856983
178.0,-11.753056695634399,19.57357611638497,8.408362466970505,1.5,45.42288676167777,15.000000061288205,1.5201254773805304
179.0,-10.953298754452767,19.612026586811773,7.650183244532173,1.4999999999999998,41.593111548999275,14.999999631644567,1.5201254737190202
180.0,-10.104611439301973,19.647686099992917,6.9470378737536365,1.5,37.763291847531775,15.000000011398201,1.520125475610402
181.0,-9.210804809242552,19.680394406344664,6.302084876435554,1.4999999999999998,33.933520479789195,14.999999655293818,1.5201254741797894
182.0,-8.275863075673582,19.710005962363027,5.71819510638941,1.5,30.10375598282866,15.000000285632872,1.5201254770241943
183.0,-7.303942706521659,19.736388842289305,5.197968957376331,1.4999999999999998,26.27392790908476,14.999999626766794,1.520125476133247
184.0,-6.299418061523435,19.75942448296129,4.743744944183939,1.5,22.444163867239013,15.000000222025745,1.5201254772314359
185.0,-4.7879600999999985,19.707010955,5.777251240000002,0.0,18.614390227728848,15.000000104898076,1.5201254737085992
186.0,-3.8277797999999965,19.72160086,5.489562990000001,0.0,14.78456678453648,14.999999722901022,1.5201254750020734
187.0,-2.850517299999998,19.732909769,5.266570570000002,0.0,10.954796878235015,14.999999904402365,1.5201254774291175
188.0,-1.860525099999999,19.740887344,5.109266280000001,0.0,7.1250320849717355,14.99999994583191,1.520125478265428
189.0,-0.8622149999999993,19.49164933,4.999020580000001,0.0,3.29523506260864,14.999999787223471,1.469454635566024
