Node,X,Y,Z,Imperfection
941.0,14.966503100000002,1.0018894700000023,20.0,0.0
942.0,14.866162300000001,1.9993042900000022,20.0,0.0
943.0,14.699425700000003,2.987789870000002,20.0,0.0
944.0,14.467037200000002,3.962930920000002,20.0,0.0
945.0,14.170036300000001,4.920372960000002,20.0,0.0
946.0,13.809748600000002,5.855839250000002,20.0,0.0
947.0,13.387782100000003,6.7651519800000015,20.0,0.0
948.0,12.906024000000002,7.644249440000002,20.0,0.0
949.0,12.366623900000002,8.489206310000002,20.0,0.0
950.0,11.771990800000001,9.296248440000001,20.0,0.0
951.0,11.124781600000002,10.061771400000001,20.0,0.0
952.0,10.427886000000003,10.782355300000003,20.0,0.0
953.0,9.684417720000003,11.454782500000002,20.0,0.0
954.0,8.897696500000002,12.076050800000003,20.0,0.0
955.0,8.071235660000001,12.643384000000001,20.0,0.0
956.0,7.20872641,13.154249200000002,20.0,0.0
957.0,6.31402159,13.606363300000002,20.0,0.0
958.0,5.39111662,13.997709300000002,20.0,0.0
959.0,4.44413376,14.326537100000001,20.0,0.0
960.0,3.4773023100000002,14.591380100000002,20.0,0.0
961.0,2.4949402800000002,14.791053800000002,20.0,0.0
962.0,1.5014354000000005,14.924667400000002,20.0,0.0
963.0,0.5012246370000003,14.991623900000002,20.0,0.0
964.0,-0.5012246369999996,14.991623900000002,20.0,0.0
965.0,-1.5014353999999996,14.924667400000002,20.0,0.0
966.0,-2.4949402799999993,14.791053800000002,20.0,0.0
967.0,-3.4773023099999993,14.591380100000002,20.0,0.0
968.0,-4.44413376,14.326537100000001,20.0,0.0
969.0,-5.39111662,13.997709300000002,20.0,0.0
970.0,-6.31402159,13.6063633,20.0,0.0
971.0,-7.20872641,13.1542492,20.0,0.0
972.0,-8.071235659999997,12.643384,20.0,0.0
973.0,-8.897696499999999,12.0760508,20.0,0.0
974.0,-9.684417719999999,11.4547825,20.0,0.0
975.0,-10.427885999999999,10.7823553,20.0,0.0
976.0,-11.124781599999999,10.0617714,20.0,0.0
977.0,-11.771990799999998,9.29624844,20.0,0.0
978.0,-12.366623899999999,8.48920631,20.0,0.0
979.0,-12.906023999999999,7.64424944,20.0,0.0
980.0,-13.387782099999999,6.76515198,20.0,0.0
981.0,-13.809748599999999,5.85583925,20.0,0.0
982.0,-14.170036299999998,4.92037296,20.0,0.0
983.0,-14.467037199999998,3.9629309200000002,20.0,0.0
984.0,-14.699425699999999,2.9877898700000003,20.0,0.0
985.0,-14.866162299999997,1.9993042900000002,20.0,0.0
986.0,-14.966503099999999,1.0018894700000003,20.0,0.0
987.0,-14.999999999999998,3.0616169978683826e-16,20.0,0.0
988.0,-14.966503099999999,-1.0018894699999998,20.0,0.0
989.0,-14.866162299999997,-1.9993042899999998,20.0,0.0
990.0,-14.699425699999999,-2.9877898699999994,20.0,0.0
991.0,-14.467037199999998,-3.9629309199999994,20.0,0.0
992.0,-14.170036299999998,-4.92037296,20.0,0.0
993.0,-13.809748599999999,-5.85583925,20.0,0.0
994.0,-13.387782099999999,-6.76515198,20.0,0.0
995.0,-12.906023999999999,-7.64424944,20.0,0.0
996.0,-12.366623899999999,-8.48920631,20.0,0.0
997.0,-11.771990799999998,-9.29624844,20.0,0.0
998.0,-11.124781599999999,-10.0617714,20.0,0.0
999.0,-10.427885999999999,-10.7823553,20.0,0.0
1000.0,-9.684417719999999,-11.4547825,20.0,0.0
1001.0,-8.897696499999999,-12.0760508,20.0,0.0
1002.0,-8.071235659999997,-12.643384,20.0,0.0
1003.0,-7.208726409999998,-13.1542492,20.0,0.0
1004.0,-6.3140215899999985,-13.6063633,20.0,0.0
1005.0,-5.391116619999998,-13.997709299999999,20.0,0.0
1006.0,-4.444133759999998,-14.326537099999998,20.0,0.0
1007.0,-3.4773023099999976,-14.591380099999999,20.0,0.0
1008.0,-2.4949402799999976,-14.791053799999998,20.0,0.0
1009.0,-1.5014353999999979,-14.924667399999999,20.0,0.0
1010.0,-0.5012246369999979,-14.991623899999999,20.0,0.0
1011.0,0.5012246370000021,-14.991623899999999,20.0,0.0
1012.0,1.5014354000000023,-14.924667399999999,20.0,0.0
1013.0,2.494940280000002,-14.791053799999998,20.0,0.0
1014.0,3.477302310000002,-14.591380099999999,20.0,0.0
1015.0,4.4441337600000015,-14.326537099999998,20.0,0.0
1016.0,5.391116620000002,-13.997709299999999,20.0,0.0
1017.0,6.314021590000002,-13.606363299999998,20.0,0.0
1018.0,7.2087264100000015,-13.154249199999999,20.0,0.0
1019.0,8.071235660000001,-12.643383999999998,20.0,0.0
1020.0,8.897696500000002,-12.076050799999999,20.0,0.0
1021.0,9.684417720000003,-11.454782499999999,20.0,0.0
1022.0,10.427886000000003,-10.782355299999999,20.0,0.0
1023.0,11.124781600000002,-10.061771399999998,20.0,0.0
1024.0,11.771990800000001,-9.296248439999998,20.0,0.0
1025.0,12.366623900000002,-8.489206309999998,20.0,0.0
1026.0,12.906024000000002,-7.6442494399999985,20.0,0.0
1027.0,13.387782100000003,-6.765151979999998,20.0,0.0
1028.0,13.809748600000002,-5.855839249999998,20.0,0.0
1029.0,14.170036300000001,-4.920372959999998,20.0,0.0
1030.0,15.913740962363102,-4.35922402360445,20.0,1.4999999999999998
1031.0,16.169368256224697,-3.286568854200042,20.0,1.5000000000000002
1032.0,16.35277853272892,-2.199234719367001,20.0,1.5
1033.0,16.46315341814043,-1.1020784175449352,20.0,1.5
1034.0,15.000000000000002,2.1431318985078682e-15,20.0,0.0
1035.0,14.966503100000002,1.001889470000002,19.0,0.0
1036.0,14.866162300000001,1.999304290000002,19.0,0.0
1037.0,14.699425700000003,2.987789870000002,19.0,0.0
1038.0,14.467037200000002,3.962930920000002,19.0,0.0
1039.0,14.170036300000001,4.920372960000002,19.0,0.0
1040.0,13.809748600000002,5.855839250000002,19.0,0.0
1041.0,13.387782100000003,6.7651519800000015,19.0,0.0
1042.0,12.906024000000002,7.644249440000002,19.0,0.0
1043.0,12.366623900000002,8.489206310000002,19.0,0.0
1044.0,11.771990800000001,9.296248440000001,19.0,0.0
1045.0,11.124781600000002,10.061771400000001,19.0,0.0
1046.0,10.427886000000003,10.782355300000003,19.0,0.0
1047.0,9.684417720000003,11.454782500000002,19.0,0.0
1048.0,8.897696500000002,12.076050800000003,19.0,0.0
1049.0,8.071235660000001,12.643384000000001,19.0,0.0
1050.0,7.20872641,13.154249200000002,19.0,0.0
1051.0,6.31402159,13.606363300000002,19.0,0.0
1052.0,5.39111662,13.997709300000002,19.0,0.0
1053.0,4.44413376,14.326537100000001,19.0,0.0
1054.0,3.4773023100000002,14.591380100000002,19.0,0.0
1055.0,2.4949402800000002,14.791053800000002,19.0,0.0
1056.0,1.5014354000000003,14.924667400000002,19.0,0.0
1057.0,0.5012246370000002,14.991623900000002,19.0,0.0
1058.0,-0.5012246369999998,14.991623900000002,19.0,0.0
1059.0,-1.5014353999999999,14.924667400000002,19.0,0.0
1060.0,-2.4949402799999993,14.791053800000002,19.0,0.0
1061.0,-3.4773023099999993,14.591380100000002,19.0,0.0
1062.0,-4.44413376,14.326537100000001,19.0,0.0
1063.0,-5.39111662,13.9977093,19.0,0.0
1064.0,-6.31402159,13.6063633,19.0,0.0
1065.0,-7.20872641,13.1542492,19.0,0.0
1066.0,-8.071235659999997,12.643384,19.0,0.0
1067.0,-8.897696499999999,12.0760508,19.0,0.0
1068.0,-9.684417719999999,11.4547825,19.0,0.0
1069.0,-10.427885999999999,10.7823553,19.0,0.0
1070.0,-11.124781599999999,10.0617714,19.0,0.0
1071.0,-11.771990799999998,9.29624844,19.0,0.0
1072.0,-12.366623899999999,8.48920631,19.0,0.0
1073.0,-12.906023999999999,7.64424944,19.0,0.0
1074.0,-13.387782099999999,6.76515198,19.0,0.0
1075.0,-13.809748599999999,5.85583925,19.0,0.0
1076.0,-14.170036299999998,4.92037296,19.0,0.0
1077.0,-14.467037199999998,3.9629309200000002,19.0,0.0
1078.0,-14.699425699999999,2.9877898700000003,19.0,0.0
1079.0,-14.866162299999997,1.9993042900000002,19.0,0.0
1080.0,-14.966503099999999,1.0018894700000003,19.0,0.0
1081.0,-14.999999999999998,2.449293598294705e-16,19.0,0.0
1082.0,-14.966503099999999,-1.0018894699999998,19.0,0.0
1083.0,-14.866162299999997,-1.9993042899999998,19.0,0.0
1084.0,-14.699425699999999,-2.9877898699999994,19.0,0.0
1085.0,-14.467037199999998,-3.9629309199999994,19.0,0.0
1086.0,-14.170036299999998,-4.92037296,19.0,0.0
1087.0,-13.809748599999999,-5.85583925,19.0,0.0
1088.0,-13.387782099999999,-6.76515198,19.0,0.0
1089.0,-12.906023999999999,-7.64424944,19.0,0.0
1090.0,-12.366623899999999,-8.48920631,19.0,0.0
1091.0,-11.771990799999998,-9.29624844,19.0,0.0
1092.0,-11.124781599999999,-10.0617714,19.0,0.0
1093.0,-10.427885999999999,-10.7823553,19.0,0.0
1094.0,-9.684417719999999,-11.4547825,19.0,0.0
1095.0,-8.897696499999999,-12.0760508,19.0,0.0
1096.0,-8.071235659999997,-12.643384,19.0,0.0
1097.0,-7.208726409999998,-13.1542492,19.0,0.0
1098.0,-6.3140215899999985,-13.6063633,19.0,0.0
1099.0,-5.391116619999998,-13.9977093,19.0,0.0
1100.0,-4.444133759999998,-14.326537099999998,19.0,0.0
1101.0,-3.4773023099999976,-14.591380099999999,19.0,0.0
1102.0,-2.4949402799999976,-14.791053799999998,19.0,0.0
1103.0,-1.501435399999998,-14.924667399999999,19.0,0.0
1104.0,-0.501224636999998,-14.991623899999999,19.0,0.0
1105.0,0.501224637000002,-14.991623899999999,19.0,0.0
1106.0,1.501435400000002,-14.924667399999999,19.0,0.0
1107.0,2.494940280000002,-14.791053799999998,19.0,0.0
1108.0,3.477302310000002,-14.591380099999999,19.0,0.0
1109.0,4.4441337600000015,-14.326537099999998,19.0,0.0
1110.0,5.391116620000002,-13.997709299999999,19.0,0.0
1111.0,6.314021590000002,-13.606363299999998,19.0,0.0
1112.0,7.2087264100000015,-13.154249199999999,19.0,0.0
1113.0,8.071235660000001,-12.643383999999998,19.0,0.0
1114.0,8.897696500000002,-12.076050799999999,19.0,0.0
1115.0,9.684417720000003,-11.454782499999999,19.0,0.0
1116.0,10.427886000000003,-10.782355299999999,19.0,0.0
1117.0,11.124781600000002,-10.061771399999998,19.0,0.0
1118.0,11.771990800000001,-9.296248439999998,19.0,0.0
1119.0,12.366623900000002,-8.489206309999998,19.0,0.0
1120.0,12.906024000000002,-7.6442494399999985,19.0,0.0
1121.0,13.387782100000003,-6.765151979999998,19.0,0.0
1122.0,13.809748600000002,-5.855839249999998,19.0,0.0
1123.0,14.170036300000001,-4.920372959999998,19.0,0.0
1124.0,15.913740962363102,-4.35922402360445,19.0,1.4999999999999998
1125.0,16.169368256224697,-3.286568854200042,19.0,1.5000000000000002
1126.0,16.35277853272892,-2.199234719367001,19.0,1.5
1127.0,16.46315341814043,-1.1020784175449354,19.0,1.5
1128.0,15.000000000000002,2.0818995585505007e-15,19.0,0.0
1129.0,14.966503100000002,1.001889470000002,18.0,0.0
1130.0,14.866162300000001,1.999304290000002,18.0,0.0
1131.0,14.699425700000003,2.987789870000002,18.0,0.0
1132.0,14.467037200000002,3.9629309200000016,18.0,0.0
1133.0,14.170036300000001,4.920372960000002,18.0,0.0
1134.0,13.809748600000002,5.855839250000002,18.0,0.0
1135.0,13.387782100000003,6.7651519800000015,18.0,0.0
1136.0,12.906024000000002,7.644249440000002,18.0,0.0
1137.0,12.366623900000002,8.489206310000002,18.0,0.0
1138.0,11.771990800000001,9.296248440000001,18.0,0.0
1139.0,11.124781600000002,10.061771400000001,18.0,0.0
1140.0,10.427886000000003,10.782355300000003,18.0,0.0
1141.0,9.684417720000003,11.454782500000002,18.0,0.0
1142.0,8.897696500000002,12.076050800000003,18.0,0.0
1143.0,8.071235660000001,12.643384000000001,18.0,0.0
1144.0,7.20872641,13.154249200000002,18.0,0.0
1145.0,6.31402159,13.606363300000002,18.0,0.0
1146.0,5.39111662,13.997709300000002,18.0,0.0
1147.0,4.44413376,14.326537100000001,18.0,0.0
1148.0,3.47730231,14.591380100000002,18.0,0.0
1149.0,2.49494028,14.791053800000002,18.0,0.0
1150.0,1.5014354000000003,14.924667400000002,18.0,0.0
1151.0,0.5012246370000002,14.991623900000002,18.0,0.0
1152.0,-0.5012246369999998,14.991623900000002,18.0,0.0
1153.0,-1.5014353999999999,14.924667400000002,18.0,0.0
1154.0,-2.49494028,14.791053800000002,18.0,0.0
1155.0,-3.47730231,14.591380100000002,18.0,0.0
1156.0,-4.44413376,14.3265371,18.0,0.0
1157.0,-5.39111662,13.9977093,18.0,0.0
1158.0,-6.31402159,13.6063633,18.0,0.0
1159.0,-7.20872641,13.1542492,18.0,0.0
1160.0,-8.071235659999997,12.643384,18.0,0.0
1161.0,-8.897696499999999,12.0760508,18.0,0.0
1162.0,-9.684417719999999,11.4547825,18.0,0.0
1163.0,-10.427885999999999,10.7823553,18.0,0.0
1164.0,-11.124781599999999,10.0617714,18.0,0.0
1165.0,-11.771990799999998,9.29624844,18.0,0.0
1166.0,-12.366623899999999,8.48920631,18.0,0.0
1167.0,-12.906023999999999,7.64424944,18.0,0.0
1168.0,-13.387782099999999,6.76515198,18.0,0.0
1169.0,-13.809748599999999,5.85583925,18.0,0.0
1170.0,-14.170036299999998,4.92037296,18.0,0.0
1171.0,-14.467037199999998,3.96293092,18.0,0.0
1172.0,-14.699425699999999,2.98778987,18.0,0.0
1173.0,-14.866162299999997,1.9993042900000002,18.0,0.0
1174.0,-14.966503099999999,1.0018894700000003,18.0,0.0
1175.0,-14.999999999999998,1.8369701987210292e-16,18.0,0.0
1176.0,-14.966503099999999,-1.0018894699999998,18.0,0.0
1177.0,-14.866162299999997,-1.9993042899999998,18.0,0.0
1178.0,-14.699425699999999,-2.98778987,18.0,0.0
1179.0,-14.467037199999998,-3.96293092,18.0,0.0
1180.0,-14.170036299999998,-4.92037296,18.0,0.0
1181.0,-13.809748599999999,-5.85583925,18.0,0.0
1182.0,-13.387782099999999,-6.76515198,18.0,0.0
1183.0,-12.906023999999999,-7.64424944,18.0,0.0
1184.0,-12.366623899999999,-8.48920631,18.0,0.0
1185.0,-11.771990799999998,-9.29624844,18.0,0.0
1186.0,-11.124781599999999,-10.0617714,18.0,0.0
1187.0,-10.427885999999999,-10.7823553,18.0,0.0
1188.0,-9.684417719999999,-11.4547825,18.0,0.0
1189.0,-8.897696499999999,-12.0760508,18.0,0.0
1190.0,-8.071235659999997,-12.643384,18.0,0.0
1191.0,-7.208726409999998,-13.1542492,18.0,0.0
1192.0,-6.3140215899999985,-13.6063633,18.0,0.0
1193.0,-5.391116619999998,-13.9977093,18.0,0.0
1194.0,-4.444133759999998,-14.3265371,18.0,0.0
1195.0,-3.477302309999998,-14.591380099999999,18.0,0.0
1196.0,-2.494940279999998,-14.791053799999998,18.0,0.0
1197.0,-1.501435399999998,-14.924667399999999,18.0,0.0
1198.0,-0.501224636999998,-14.991623899999999,18.0,0.0
1199.0,0.501224637000002,-14.991623899999999,18.0,0.0
1200.0,1.501435400000002,-14.924667399999999,18.0,0.0
1201.0,2.4949402800000016,-14.791053799999998,18.0,0.0
1202.0,3.4773023100000016,-14.591380099999999,18.0,0.0
1203.0,4.4441337600000015,-14.326537099999998,18.0,0.0
1204.0,5.391116620000002,-13.997709299999999,18.0,0.0
1205.0,6.314021590000002,-13.606363299999998,18.0,0.0
1206.0,7.2087264100000015,-13.154249199999999,18.0,0.0
1207.0,8.071235660000001,-12.643383999999998,18.0,0.0
1208.0,8.897696500000002,-12.076050799999999,18.0,0.0
1209.0,9.684417720000003,-11.454782499999999,18.0,0.0
1210.0,10.427886000000003,-10.782355299999999,18.0,0.0
1211.0,11.124781600000002,-10.061771399999998,18.0,0.0
1212.0,11.771990800000001,-9.296248439999998,18.0,0.0
1213.0,12.366623900000002,-8.489206309999998,18.0,0.0
1214.0,12.906024000000002,-7.6442494399999985,18.0,0.0
1215.0,13.387782100000003,-6.765151979999998,18.0,0.0
1216.0,13.809748600000002,-5.855839249999998,18.0,0.0
1217.0,14.170036300000001,-4.920372959999998,18.0,0.0
1218.0,15.913740962363102,-4.359224023604451,18.0,1.4999999999999998
1219.0,16.169368256224697,-3.286568854200042,18.0,1.5000000000000002
1220.0,16.35277853272892,-2.199234719367001,18.0,1.5
1221.0,16.46315341814043,-1.1020784175449354,18.0,1.5
1222.0,15.000000000000002,2.020667218593133e-15,18.0,0.0
1223.0,14.966503100000002,1.001889470000002,17.0,0.0
1224.0,14.866162300000001,1.999304290000002,17.0,0.0
1225.0,14.699425700000003,2.9877898700000016,17.0,0.0
1226.0,14.467037200000002,3.9629309200000016,17.0,0.0
1227.0,14.170036300000001,4.920372960000002,17.0,0.0
1228.0,13.809748600000002,5.855839250000002,17.0,0.0
1229.0,13.387782100000003,6.7651519800000015,17.0,0.0
1230.0,12.906024000000002,7.644249440000002,17.0,0.0
1231.0,12.366623900000002,8.489206310000002,17.0,0.0
1232.0,11.771990800000001,9.296248440000001,17.0,0.0
1233.0,11.124781600000002,10.061771400000001,17.0,0.0
1234.0,10.427886000000003,10.782355300000003,17.0,0.0
1235.0,9.684417720000003,11.454782500000002,17.0,0.0
1236.0,8.897696500000002,12.076050800000003,17.0,0.0
1237.0,8.071235660000001,12.643384000000001,17.0,0.0
1238.0,7.20872641,13.154249200000002,17.0,0.0
1239.0,6.31402159,13.606363300000002,17.0,0.0
1240.0,5.39111662,13.997709300000002,17.0,0.0
1241.0,4.44413376,14.326537100000001,17.0,0.0
1242.0,3.47730231,14.591380100000002,17.0,0.0
1243.0,2.49494028,14.791053800000002,17.0,0.0
1244.0,1.5014354000000003,14.924667400000002,17.0,0.0
1245.0,0.5012246370000001,14.991623900000002,17.0,0.0
1246.0,-0.5012246369999999,14.991623900000002,17.0,0.0
1247.0,-1.5014353999999999,14.924667400000002,17.0,0.0
1248.0,-2.49494028,14.791053800000002,17.0,0.0
1249.0,-3.47730231,14.5913801,17.0,0.0
1250.0,-4.44413376,14.3265371,17.0,0.0
1251.0,-5.39111662,13.9977093,17.0,0.0
1252.0,-6.31402159,13.6063633,17.0,0.0
1253.0,-7.20872641,13.1542492,17.0,0.0
1254.0,-8.071235659999997,12.643384,17.0,0.0
1255.0,-8.897696499999999,12.0760508,17.0,0.0
1256.0,-9.684417719999999,11.4547825,17.0,0.0
1257.0,-10.427885999999999,10.7823553,17.0,0.0
1258.0,-11.124781599999999,10.0617714,17.0,0.0
1259.0,-11.771990799999998,9.29624844,17.0,0.0
1260.0,-12.366623899999999,8.48920631,17.0,0.0
1261.0,-12.906023999999999,7.64424944,17.0,0.0
1262.0,-13.387782099999999,6.76515198,17.0,0.0
1263.0,-13.809748599999999,5.85583925,17.0,0.0
1264.0,-14.170036299999998,4.92037296,17.0,0.0
1265.0,-14.467037199999998,3.96293092,17.0,0.0
1266.0,-14.699425699999999,2.98778987,17.0,0.0
1267.0,-14.866162299999997,1.9993042900000002,17.0,0.0
1268.0,-14.966503099999999,1.0018894700000003,17.0,0.0
1269.0,-14.999999999999998,1.2246467991473515e-16,17.0,0.0
1270.0,-14.966503099999999,-1.0018894699999998,17.0,0.0
1271.0,-14.866162299999997,-1.9993042899999998,17.0,0.0
1272.0,-14.699425699999999,-2.98778987,17.0,0.0
1273.0,-14.467037199999998,-3.96293092,17.0,0.0
1274.0,-14.170036299999998,-4.92037296,17.0,0.0
1275.0,-13.809748599999999,-5.85583925,17.0,0.0
1276.0,-13.387782099999999,-6.76515198,17.0,0.0
1277.0,-12.906023999999999,-7.64424944,17.0,0.0
1278.0,-12.366623899999999,-8.48920631,17.0,0.0
1279.0,-11.771990799999998,-9.29624844,17.0,0.0
1280.0,-11.124781599999999,-10.0617714,17.0,0.0
1281.0,-10.427885999999999,-10.7823553,17.0,0.0
1282.0,-9.684417719999999,-11.4547825,17.0,0.0
1283.0,-8.897696499999999,-12.0760508,17.0,0.0
1284.0,-8.071235659999997,-12.643384,17.0,0.0
1285.0,-7.208726409999998,-13.1542492,17.0,0.0
1286.0,-6.3140215899999985,-13.6063633,17.0,0.0
1287.0,-5.391116619999998,-13.9977093,17.0,0.0
1288.0,-4.444133759999998,-14.3265371,17.0,0.0
1289.0,-3.477302309999998,-14.5913801,17.0,0.0
1290.0,-2.494940279999998,-14.791053799999998,17.0,0.0
1291.0,-1.501435399999998,-14.924667399999999,17.0,0.0
1292.0,-0.5012246369999981,-14.991623899999999,17.0,0.0
1293.0,0.5012246370000019,-14.991623899999999,17.0,0.0
1294.0,1.501435400000002,-14.924667399999999,17.0,0.0
1295.0,2.4949402800000016,-14.791053799999998,17.0,0.0
1296.0,3.4773023100000016,-14.591380099999999,17.0,0.0
1297.0,4.4441337600000015,-14.326537099999998,17.0,0.0
1298.0,5.391116620000002,-13.997709299999999,17.0,0.0
1299.0,6.314021590000002,-13.606363299999998,17.0,0.0
1300.0,7.2087264100000015,-13.154249199999999,17.0,0.0
1301.0,8.071235660000001,-12.643383999999998,17.0,0.0
1302.0,8.897696500000002,-12.076050799999999,17.0,0.0
1303.0,9.684417720000003,-11.454782499999999,17.0,0.0
1304.0,10.427886000000003,-10.782355299999999,17.0,0.0
1305.0,11.124781600000002,-10.061771399999998,17.0,0.0
1306.0,11.771990800000001,-9.296248439999998,17.0,0.0
1307.0,12.366623900000002,-8.489206309999998,17.0,0.0
1308.0,12.906024000000002,-7.6442494399999985,17.0,0.0
1309.0,13.387782100000003,-6.765151979999998,17.0,0.0
1310.0,13.809748600000002,-5.855839249999998,17.0,0.0
1311.0,14.170036300000001,-4.920372959999998,17.0,0.0
1312.0,15.913740962363102,-4.359224023604451,17.0,1.4999999999999998
1313.0,16.169368256224697,-3.2865688542000426,17.0,1.5000000000000002
1314.0,16.35277853272892,-2.199234719367001,17.0,1.5
1315.0,16.46315341814043,-1.1020784175449354,17.0,1.5
1316.0,15.000000000000002,1.959434878635765e-15,17.0,0.0
1317.0,14.966503100000002,1.001889470000002,16.0,0.0
1318.0,14.866162300000001,1.999304290000002,16.0,0.0
1319.0,14.699425700000003,2.9877898700000016,16.0,0.0
1320.0,14.467037200000002,3.9629309200000016,16.0,0.0
1321.0,14.170036300000001,4.920372960000002,16.0,0.0
1322.0,13.809748600000002,5.855839250000002,16.0,0.0
1323.0,13.387782100000003,6.7651519800000015,16.0,0.0
1324.0,12.906024000000002,7.644249440000002,16.0,0.0
1325.0,12.366623900000002,8.489206310000002,16.0,0.0
1326.0,11.771990800000001,9.296248440000001,16.0,0.0
1327.0,11.124781600000002,10.061771400000001,16.0,0.0
1328.0,10.427886000000003,10.782355300000003,16.0,0.0
1329.0,9.684417720000003,11.454782500000002,16.0,0.0
1330.0,8.897696500000002,12.076050800000003,16.0,0.0
1331.0,8.071235660000001,12.643384000000001,16.0,0.0
1332.0,7.20872641,13.154249200000002,16.0,0.0
1333.0,6.31402159,13.606363300000002,16.0,0.0
1334.0,5.39111662,13.997709300000002,16.0,0.0
1335.0,4.44413376,14.326537100000001,16.0,0.0
1336.0,3.47730231,14.591380100000002,15.999999999999998,0.0
1337.0,2.49494028,14.791053800000002,15.999999999999998,0.0
1338.0,1.5014354,14.924667400000002,15.999999999999998,0.0
1339.0,0.5012246370000001,14.991623900000002,15.999999999999998,0.0
1340.0,-0.5012246369999999,14.991623900000002,15.999999999999998,0.0
1341.0,-1.5014354,14.9246674,15.999999999999998,0.0
1342.0,-2.49494028,14.7910538,15.999999999999998,0.0
1343.0,-3.47730231,14.5913801,15.999999999999998,0.0
1344.0,-4.44413376,14.3265371,16.0,0.0
1345.0,-5.39111662,13.9977093,16.0,0.0
1346.0,-6.31402159,13.6063633,16.0,0.0
1347.0,-7.20872641,13.1542492,16.0,0.0
1348.0,-8.071235659999997,12.643384,16.0,0.0
1349.0,-8.897696499999999,12.0760508,16.0,0.0
1350.0,-9.684417719999999,11.4547825,16.0,0.0
1351.0,-10.427885999999999,10.7823553,16.0,0.0
1352.0,-11.124781599999999,10.0617714,16.0,0.0
1353.0,-11.771990799999998,9.29624844,16.0,0.0
1354.0,-12.366623899999999,8.48920631,16.0,0.0
1355.0,-12.906023999999999,7.64424944,16.0,0.0
1356.0,-13.387782099999999,6.76515198,16.0,0.0
1357.0,-13.809748599999999,5.85583925,16.0,0.0
1358.0,-14.170036299999998,4.92037296,16.0,0.0
1359.0,-14.467037199999998,3.96293092,16.0,0.0
1360.0,-14.699425699999999,2.98778987,15.999999999999998,0.0
1361.0,-14.866162299999997,1.99930429,15.999999999999998,0.0
1362.0,-14.966503099999999,1.00188947,15.999999999999998,0.0
1363.0,-14.999999999999998,6.123233995736757e-17,15.999999999999998,0.0
1364.0,-14.966503099999999,-1.00188947,15.999999999999998,0.0
1365.0,-14.866162299999997,-1.99930429,15.999999999999998,0.0
1366.0,-14.699425699999999,-2.98778987,15.999999999999998,0.0
1367.0,-14.467037199999998,-3.96293092,16.0,0.0
1368.0,-14.170036299999998,-4.92037296,16.0,0.0
1369.0,-13.809748599999999,-5.85583925,16.0,0.0
1370.0,-13.387782099999999,-6.76515198,16.0,0.0
1371.0,-12.906023999999999,-7.64424944,16.0,0.0
1372.0,-12.366623899999999,-8.48920631,16.0,0.0
1373.0,-11.771990799999998,-9.29624844,16.0,0.0
1374.0,-11.124781599999999,-10.0617714,16.0,0.0
1375.0,-10.427885999999999,-10.7823553,16.0,0.0
1376.0,-9.684417719999999,-11.4547825,16.0,0.0
1377.0,-8.897696499999999,-12.0760508,16.0,0.0
1378.0,-8.071235659999997,-12.643384,16.0,0.0
1379.0,-7.208726409999998,-13.1542492,16.0,0.0
1380.0,-6.3140215899999985,-13.6063633,16.0,0.0
1381.0,-5.391116619999998,-13.9977093,16.0,0.0
1382.0,-4.444133759999998,-14.3265371,16.0,0.0
1383.0,-3.477302309999998,-14.5913801,16.0,0.0
1384.0,-2.494940279999998,-14.7910538,16.0,0.0
1385.0,-1.5014353999999983,-14.9246674,16.0,0.0
1386.0,-0.5012246369999981,-14.991623899999999,16.0,0.0
1387.0,0.5012246370000019,-14.991623899999999,16.0,0.0
1388.0,1.5014354000000019,-14.924667399999999,16.0,0.0
1389.0,2.4949402800000016,-14.791053799999998,16.0,0.0
1390.0,3.4773023100000016,-14.591380099999999,16.0,0.0
1391.0,4.4441337600000015,-14.326537099999998,16.0,0.0
1392.0,5.391116620000002,-13.997709299999999,16.0,0.0
1393.0,6.314021590000002,-13.606363299999998,16.0,0.0
1394.0,7.2087264100000015,-13.154249199999999,16.0,0.0
1395.0,8.071235660000001,-12.643383999999998,16.0,0.0
1396.0,8.897696500000002,-12.076050799999999,16.0,0.0
1397.0,9.684417720000003,-11.454782499999999,16.0,0.0
1398.0,10.427886000000003,-10.782355299999999,16.0,0.0
1399.0,11.124781600000002,-10.061771399999998,16.0,0.0
1400.0,11.771990800000001,-9.296248439999998,16.0,0.0
1401.0,12.366623900000002,-8.489206309999998,16.0,0.0
1402.0,12.906024000000002,-7.6442494399999985,16.0,0.0
1403.0,13.387782100000003,-6.765151979999998,16.0,0.0
1404.0,13.809748600000002,-5.855839249999998,16.0,0.0
1405.0,14.170036300000001,-4.920372959999998,16.0,0.0
1406.0,15.913740962363102,-4.359224023604451,16.0,1.4999999999999998
1407.0,16.169368256224697,-3.2865688542000426,16.0,1.5000000000000002
1408.0,16.35277853272892,-2.199234719367001,16.0,1.5
1409.0,16.46315341814043,-1.1020784175449354,16.0,1.5
1410.0,15.000000000000002,1.8982025386783976e-15,16.0,0.0
1411.0,14.966503100000002,1.0018894700000018,15.000000000000002,0.0
1412.0,14.866162300000001,1.9993042900000018,15.000000000000002,0.0
1413.0,14.699425700000003,2.9877898700000016,15.000000000000002,0.0
1414.0,14.467037200000002,3.9629309200000016,15.0,0.0
